region_name,state_name,year,month,date,avg_rent,avg_income_median,rent_to_income_pct,burden_category,data_points
"Springfield, IL",IL,2026,4,2026-04-30,1177.2088095238096,,,Affordable,1
"Lubbock, TX",TX,2026,4,2026-04-30,1401.7479980236706,,,Affordable,1
"Boulder, CO",CO,2026,4,2026-04-30,2252.748973976448,,,Affordable,1
"Naples, FL",FL,2026,4,2026-04-30,2723.4541162924584,,,Affordable,1
"Springfield, MA",MA,2026,4,2026-04-30,1939.808201058201,,,Affordable,1
"Bakersfield, CA",CA,2026,4,2026-04-30,1786.4690188008824,,,Affordable,1
"Bridgeport, CT",CT,2026,4,2026-04-30,2801.81848707628,,,Affordable,1
"Greenville, NC",NC,2026,4,2026-04-30,1346.8743686868686,,,Affordable,1
"Kill Devil Hills, NC",NC,2026,4,2026-04-30,2100.0,,,Affordable,1
"Boston, MA",MA,2026,4,2026-04-30,3183.8775096569293,,,Affordable,1
"Big Spring, TX",TX,2026,4,2026-04-30,1287.5,,,Affordable,1
"Kingsville, TX",TX,2026,4,2026-04-30,1315.5277777777776,,,Affordable,1
"Brownsville, TN",TN,2026,4,2026-04-30,983.3333333333334,,,Affordable,1
"Chicago, IL",IL,2026,4,2026-04-30,2219.366926703536,,,Affordable,1
"Cincinnati, OH",OH,2026,4,2026-04-30,1557.3807291424482,,,Affordable,1
"Worcester, MA",MA,2026,4,2026-04-30,2177.7874762806227,,,Affordable,1
"Portland, ME",ME,2026,4,2026-04-30,2303.349858031154,,,Affordable,1
"Youngstown, OH",OH,2026,4,2026-04-30,1032.2713023088024,,,Affordable,1
"Louisville, KY",KY,2026,4,2026-04-30,1377.4482604013392,,,Affordable,1
"Stockton, CA",CA,2026,4,2026-04-30,2386.420798677706,,,Affordable,1
"Little Rock, AR",AR,2026,4,2026-04-30,1231.8427062234402,,,Affordable,1
"Salem, OR",OR,2026,4,2026-04-30,1625.284316635011,,,Affordable,1
"Sioux Falls, SD",SD,2026,4,2026-04-30,1320.3856921747172,,,Affordable,1
"Amarillo, TX",TX,2026,4,2026-04-30,1297.1698924731184,,,Affordable,1
"Chico, CA",CA,2026,4,2026-04-30,1621.9080964080963,,,Affordable,1
"Athens, GA",GA,2026,4,2026-04-30,1732.7809913898018,,,Affordable,1
"Blacksburg, VA",VA,2026,4,2026-04-30,1727.930120967742,,,Affordable,1
"Ocean City, NJ",NJ,2026,4,2026-04-30,2386.6666666666665,,,Affordable,1
"DeRidder, LA",LA,2026,4,2026-04-30,1007.5,,,Affordable,1
"Anchorage, AK",AK,2026,4,2026-04-30,1733.5517891684206,,,Affordable,1
"Beaumont, TX",TX,2026,4,2026-04-30,1308.3375591897247,,,Affordable,1
"Rochester, MN",MN,2026,4,2026-04-30,1687.8800774864042,,,Affordable,1
"Warner Robins, GA",GA,2026,4,2026-04-30,1552.9527233115468,,,Affordable,1
"Rapid City, SD",SD,2026,4,2026-04-30,1380.689264252891,,,Affordable,1
"Wooster, OH",OH,2026,4,2026-04-30,1306.5238095238094,,,Affordable,1
"Kalispell, MT",MT,2026,4,2026-04-30,2043.9880952380956,,,Affordable,1
"Rome, GA",GA,2026,4,2026-04-30,1242.040404040404,,,Affordable,1
"Cumberland, MD",MD,2026,4,2026-04-30,1029.75,,,Affordable,1
"Wilson, NC",NC,2026,4,2026-04-30,1374.3472222222224,,,Affordable,1
"Rutland, VT",VT,2026,4,2026-04-30,1446.8666666666668,,,Affordable,1
"Cullowhee, NC",NC,2026,4,2026-04-30,1349.3055555555557,,,Affordable,1
"Branson, MO",MO,2026,4,2026-04-30,1321.8809523809523,,,Affordable,1
"Durant, OK",OK,2026,4,2026-04-30,1282.7777777777776,,,Affordable,1
"Shawano, WI",WI,2026,4,2026-04-30,980.8333333333331,,,Affordable,1
"Ukiah, CA",CA,2026,4,2026-04-30,2012.777777777778,,,Affordable,1
"Danville, IL",IL,2026,4,2026-04-30,871.686507936508,,,Affordable,1
"Sanford, NC",NC,2026,4,2026-04-30,1670.4936507936509,,,Affordable,1
"Carlsbad, NM",NM,2026,4,2026-04-30,1673.1666666666667,,,Affordable,1
"Sayre, PA",PA,2026,4,2026-04-30,907.5,,,Affordable,1
"Salina, KS",KS,2026,4,2026-04-30,1023.8777777777776,,,Affordable,1
"Charleston, IL",IL,2026,4,2026-04-30,822.5749999999999,,,Affordable,1
"Elizabeth City, NC",NC,2026,4,2026-04-30,1503.2083333333333,,,Affordable,1
"Shelbyville, TN",TN,2026,4,2026-04-30,1550.0,,,Affordable,1
"Clinton, IA",IA,2026,4,2026-04-30,862.5,,,Affordable,1
"Marion, NC",NC,2026,4,2026-04-30,1766.6666666666667,,,Affordable,1
"Urbana, OH",OH,2026,4,2026-04-30,912.5,,,Affordable,1
"Williston, ND",ND,2026,4,2026-04-30,1282.3930236430235,,,Affordable,1
"Murray, KY",KY,2026,4,2026-04-30,1206.8,,,Affordable,1
"Fremont, NE",NE,2026,4,2026-04-30,1193.7095238095235,,,Affordable,1
"Columbus, NE",NE,2026,4,2026-04-30,1467.888888888889,,,Affordable,1
"Los Alamos, NM",NM,2026,4,2026-04-30,2543.75,,,Affordable,1
"Vermillion, SD",SD,2026,4,2026-04-30,813.3333333333334,,,Affordable,1
"Dickinson, ND",ND,2026,4,2026-04-30,1278.0370370370372,,,Affordable,1
"Pella, IA",IA,2026,4,2026-04-30,969.6798941798942,,,Affordable,1
"Woodward, OK",OK,2026,4,2026-04-30,1225.0,,,Affordable,1
"Dyersburg, TN",TN,2026,4,2026-04-30,826.1111111111112,,,Affordable,1
"Selinsgrove, PA",PA,2026,4,2026-04-30,987.5,,,Affordable,1
"Lakeland, FL",FL,2026,4,2026-04-30,1838.899687693343,,,Affordable,1
"Winston, NC",NC,2026,4,2026-04-30,1548.5239483385824,,,Affordable,1
"Myrtle Beach, SC",SC,2026,4,2026-04-30,1720.9706300617618,,,Affordable,1
"Montgomery, AL",AL,2026,4,2026-04-30,1387.6133480614678,,,Affordable,1
"Davenport, IA",IL,2026,4,2026-04-30,1025.863506357612,,,Affordable,1
"Bremerton, WA",WA,2026,4,2026-04-30,2028.8455164249776,,,Affordable,1
"Hilton Head Island, SC",SC,2026,4,2026-04-30,2066.145574387948,,,Affordable,1
"Napa, CA",CA,2026,4,2026-04-30,2820.9166141352184,,,Affordable,1
"Fond du Lac, WI",WI,2026,4,2026-04-30,1108.45,,,Affordable,1
"Statesboro, GA",GA,2026,4,2026-04-30,1546.165577342048,,,Affordable,1
"Marquette, MI",MI,2026,4,2026-04-30,1552.3333333333333,,,Affordable,1
"Marinette, WI",WI,2026,4,2026-04-30,1006.9444444444443,,,Affordable,1
"Batavia, NY",NY,2026,4,2026-04-30,1185.0,,,Affordable,1
"Carson City, NV",NV,2026,4,2026-04-30,1822.2505494505492,,,Affordable,1
"Ozark, AL",AL,2026,4,2026-04-30,1392.7777777777776,,,Affordable,1
"Del Rio, TX",TX,2026,4,2026-04-30,1608.3333333333333,,,Affordable,1
"Cortland, NY",NY,2026,4,2026-04-30,1347.6666666666667,,,Affordable,1
"Flint, MI",MI,2026,4,2026-04-30,1104.3311868686867,,,Affordable,1
"Auburn, AL",AL,2026,4,2026-04-30,1734.121113091701,,,Affordable,1
"Albany, OR",OR,2026,4,2026-04-30,1609.7802469135804,,,Affordable,1
"Troy, AL",AL,2026,4,2026-04-30,1117.250505050505,,,Affordable,1
"Lebanon, MO",MO,2026,4,2026-04-30,866.6666666666667,,,Affordable,1
"Lewisburg, PA",PA,2026,4,2026-04-30,1498.3333333333333,,,Affordable,1
"Rolla, MO",MO,2026,4,2026-04-30,850.9791666666666,,,Affordable,1
"Paragould, AR",AR,2026,4,2026-04-30,1159.2222222222222,,,Affordable,1
"Sandpoint, ID",ID,2026,4,2026-04-30,2014.6666666666667,,,Affordable,1
"Warrensburg, MO",MO,2026,4,2026-04-30,1066.992845117845,,,Affordable,1
"Olean, NY",NY,2026,4,2026-04-30,1118.75,,,Affordable,1
"Beckley, WV",WV,2026,4,2026-04-30,997.1111111111112,,,Affordable,1
"Lawton, OK",OK,2026,4,2026-04-30,1120.5733867483602,,,Affordable,1
"Mitchell, SD",SD,2026,4,2026-04-30,883.8611111111112,,,Affordable,1
"Fort Collins, CO",CO,2026,4,2026-04-30,2002.146299399525,,,Affordable,1
"Fort Wayne, IN",IN,2026,4,2026-04-30,1229.5878504560758,,,Affordable,1
"York, PA",PA,2026,4,2026-04-30,1369.8383838383836,,,Affordable,1
"Nashville, TN",TN,2026,4,2026-04-30,1784.415092772965,,,Affordable,1
"Atlanta, GA",GA,2026,4,2026-04-30,1824.8656802585256,,,Affordable,1
"Kearney, NE",NE,2026,4,2026-04-30,1429.2460317460318,,,Affordable,1
"Fort Dodge, IA",IA,2026,4,2026-04-30,834.0833333333334,,,Affordable,1
"Winchester, VA",VA,2026,4,2026-04-30,1913.5113875598083,,,Affordable,1
"Waterloo, IA",IA,2026,4,2026-04-30,1109.5484472049689,,,Affordable,1
"El Centro, CA",CA,2026,4,2026-04-30,2006.7428571428568,,,Affordable,1
"Yakima, WA",WA,2026,4,2026-04-30,1244.021851851852,,,Affordable,1
"Ocala, FL",FL,2026,4,2026-04-30,1627.667960042907,,,Affordable,1
"Mobile, AL",AL,2026,4,2026-04-30,1304.3159722222224,,,Affordable,1
"Cape Coral, FL",FL,2026,4,2026-04-30,1877.659740040726,,,Affordable,1
"Fresno, CA",CA,2026,4,2026-04-30,1998.449444916856,,,Affordable,1
"Stevens Point, WI",WI,2026,4,2026-04-30,1226.3636363636365,,,Affordable,1
"Bozeman, MT",MT,2026,4,2026-04-30,2205.3174871336723,,,Affordable,1
"Midland, MI",MI,2026,4,2026-04-30,1372.8333333333333,,,Affordable,1
"Fairbanks, AK",AK,2026,4,2026-04-30,1752.315082578241,,,Affordable,1
"Kankakee, IL",IL,2026,4,2026-04-30,1320.2546296296296,,,Affordable,1
"Longview, WA",WA,2026,4,2026-04-30,1435.9786324786326,,,Affordable,1
"Aberdeen, SD",SD,2026,4,2026-04-30,938.0833333333334,,,Affordable,1
"Brownwood, TX",TX,2026,4,2026-04-30,1450.0,,,Affordable,1
"Lock Haven, PA",PA,2026,4,2026-04-30,910.8333333333334,,,Affordable,1
"Duncan, OK",OK,2026,4,2026-04-30,904.1666666666666,,,Affordable,1
"Faribault, MN",MN,2026,4,2026-04-30,1621.553571428571,,,Affordable,1
"Fort Morgan, CO",CO,2026,4,2026-04-30,1298.75,,,Affordable,1
"Bonham, TX",TX,2026,4,2026-04-30,1382.5,,,Affordable,1
"Fallon, NV",NV,2026,4,2026-04-30,1516.5,,,Affordable,1
"Orlando, FL",FL,2026,4,2026-04-30,1962.7197347818849,,,Affordable,1
"Killeen, TX",TX,2026,4,2026-04-30,1312.024776772638,,,Affordable,1
"Peoria, IL",IL,2026,4,2026-04-30,1140.6729231166153,,,Affordable,1
"Gainesville, FL",FL,2026,4,2026-04-30,1657.733262299098,,,Affordable,1
"Crestview, FL",FL,2026,4,2026-04-30,1959.875856575199,,,Affordable,1
"Eau Claire, WI",WI,2026,4,2026-04-30,1222.5589784946235,,,Affordable,1
"Decatur, AL",AL,2026,4,2026-04-30,1151.748952572482,,,Affordable,1
"Whitewater, WI",WI,2026,4,2026-04-30,1412.0,,,Affordable,1
"Brenham, TX",TX,2026,4,2026-04-30,1617.3333333333333,,,Affordable,1
"Corvallis, OR",OR,2026,4,2026-04-30,1922.7400673400675,,,Affordable,1
"Corning, NY",NY,2026,4,2026-04-30,1249.8425925925924,,,Affordable,1
"Parkersburg, WV",WV,2026,4,2026-04-30,976.4111111111112,,,Affordable,1
"Frankfort, KY",KY,2026,4,2026-04-30,1124.540404040404,,,Affordable,1
"Greenwood, SC",SC,2026,4,2026-04-30,1225.9444444444443,,,Affordable,1
"Farmington, MO",MO,2026,4,2026-04-30,970.8333333333334,,,Affordable,1
"Athens, OH",OH,2026,4,2026-04-30,870.5500000000001,,,Affordable,1
"Miami, FL",FL,2026,4,2026-04-30,2682.930680825922,,,Affordable,1
"Denver, CO",CO,2026,4,2026-04-30,1887.0441110005331,,,Affordable,1
"Kansas City, MO",MO,2026,4,2026-04-30,1525.8846865025564,,,Affordable,1
"Chattanooga, TN",TN,2026,4,2026-04-30,1510.660775965941,,,Affordable,1
"Fayetteville, NC",NC,2026,4,2026-04-30,1487.7844516189043,,,Affordable,1
"Pensacola, FL",FL,2026,4,2026-04-30,1760.840514297796,,,Affordable,1
"Canton, OH",OH,2026,4,2026-04-30,1039.6370798319329,,,Affordable,1
"Burlington, VT",VT,2026,4,2026-04-30,2071.2128427128428,,,Affordable,1
"Monroe, LA",LA,2026,4,2026-04-30,1208.5317460317465,,,Affordable,1
"Dover, DE",DE,2026,4,2026-04-30,1727.863982619696,,,Affordable,1
"Oxford, MS",MS,2026,4,2026-04-30,2164.065656565657,,,Affordable,1
"Menomonie, WI",WI,2026,4,2026-04-30,1102.5942760942762,,,Affordable,1
"Mount Pleasant, TX",TX,2026,4,2026-04-30,1478.3055555555557,,,Affordable,1
"Auburn, IN",IN,2026,4,2026-04-30,918.75,,,Affordable,1
"Bucyrus, OH",OH,2026,4,2026-04-30,791.6666666666666,,,Affordable,1
"Astoria, OR",OR,2026,4,2026-04-30,1715.998015873016,,,Affordable,1
"Brevard, NC",NC,2026,4,2026-04-30,2125.0,,,Affordable,1
"Dubuque, IA",IA,2026,4,2026-04-30,1115.670634920635,,,Affordable,1
"Bowling Green, KY",KY,2026,4,2026-04-30,1295.0268474215843,,,Affordable,1
"Valdosta, GA",GA,2026,4,2026-04-30,1362.071792152704,,,Affordable,1
"Carbondale, IL",IL,2026,4,2026-04-30,883.6353383458646,,,Affordable,1
"Sierra Vista, AZ",AZ,2026,4,2026-04-30,1243.3763888888889,,,Affordable,1
"Anniston, AL",AL,2026,4,2026-04-30,993.79477124183,,,Affordable,1
United States,,2026,4,2026-04-30,1929.6422102592069,,,Affordable,1
"New York, NY",NY,2026,4,2026-04-30,3406.042087660844,,,Affordable,1
"Detroit, MI",MI,2026,4,2026-04-30,1480.6904307426412,,,Affordable,1
"Tampa, FL",FL,2026,4,2026-04-30,1997.1968648767088,,,Affordable,1
"Gadsden, AL",AL,2026,4,2026-04-30,1124.5555555555557,,,Affordable,1
"Riverside, CA",CA,2026,4,2026-04-30,2510.367274038152,,,Affordable,1
"Fairmont, WV",WV,2026,4,2026-04-30,1068.75,,,Affordable,1
"Urban Honolulu, HI",HI,2026,4,2026-04-30,2917.756472207579,,,Affordable,1
"Trenton, NJ",NJ,2026,4,2026-04-30,2581.212426240889,,,Affordable,1
"Santa Cruz, CA",CA,2026,4,2026-04-30,3504.2813053499035,,,Affordable,1
"Tuscaloosa, AL",AL,2026,4,2026-04-30,1483.3525149190111,,,Affordable,1
"Medford, OR",OR,2026,4,2026-04-30,1816.499821937322,,,Affordable,1
"Yuma, AZ",AZ,2026,4,2026-04-30,1420.3137973137975,,,Affordable,1
"St. George, UT",UT,2026,4,2026-04-30,1903.594871794872,,,Affordable,1
"Albany, GA",GA,2026,4,2026-04-30,1006.3366013071894,,,Affordable,1
"San Angelo, TX",TX,2026,4,2026-04-30,1273.934837092732,,,Affordable,1
"Show Low, AZ",AZ,2026,4,2026-04-30,1852.5,,,Affordable,1
"Truckee, CA",CA,2026,4,2026-04-30,2575.24171539961,,,Affordable,1
"Warsaw, IN",IN,2026,4,2026-04-30,1104.9583333333333,,,Affordable,1
"Wisconsin Rapids, WI",WI,2026,4,2026-04-30,994.8333333333334,,,Affordable,1
"Greeneville, TN",TN,2026,4,2026-04-30,1090.4761904761906,,,Affordable,1
"Marion, IN",IN,2026,4,2026-04-30,844.6111111111112,,,Affordable,1
"Forest City, NC",NC,2026,4,2026-04-30,1062.5,,,Affordable,1
"Ardmore, OK",OK,2026,4,2026-04-30,1196.9761904761904,,,Affordable,1
"Jasper, IN",IN,2026,4,2026-04-30,1237.5,,,Affordable,1
"Newport, OR",OR,2026,4,2026-04-30,2000.1825396825395,,,Affordable,1
"Thomasville, GA",GA,2026,4,2026-04-30,1931.9444444444443,,,Affordable,1
"Stephenville, TX",TX,2026,4,2026-04-30,1426.580808080808,,,Affordable,1
"Frankfort, IN",IN,2026,4,2026-04-30,781.25,,,Affordable,1
"Hastings, NE",NE,2026,4,2026-04-30,902.5,,,Affordable,1
"Wahpeton, ND",ND,2026,4,2026-04-30,809.0277777777778,,,Affordable,1
"New Orleans, LA",LA,2026,4,2026-04-30,1615.1537026293645,,,Affordable,1
"Virginia Beach, VA",VA,2026,4,2026-04-30,1842.912592790672,,,Affordable,1
"Syracuse, NY",NY,2026,4,2026-04-30,1627.5643789034,,,Affordable,1
"Wichita, KS",KS,2026,4,2026-04-30,1165.4539347282537,,,Affordable,1
"South Bend, IN",IN,2026,4,2026-04-30,1385.23545168282,,,Affordable,1
"Flagstaff, AZ",AZ,2026,4,2026-04-30,2083.094626865672,,,Affordable,1
"Morgantown, WV",WV,2026,4,2026-04-30,1403.663368893217,,,Affordable,1
"San Jose, CA",CA,2026,4,2026-04-30,3534.1595285206527,,,Affordable,1
"Albuquerque, NM",NM,2026,4,2026-04-30,1484.8291621533008,,,Affordable,1
"Ann Arbor, MI",MI,2026,4,2026-04-30,2039.1854043392505,,,Affordable,1
"Duluth, MN",MN,2026,4,2026-04-30,1461.0315208825848,,,Affordable,1
"Lafayette, IN",IN,2026,4,2026-04-30,1323.1429701815755,,,Affordable,1
"Charlottesville, VA",VA,2026,4,2026-04-30,2038.9292665485184,,,Affordable,1
"Florence, SC",SC,2026,4,2026-04-30,1357.5980392156862,,,Affordable,1
"Wichita Falls, TX",TX,2026,4,2026-04-30,1268.508497133497,,,Affordable,1
"Johnstown, PA",PA,2026,4,2026-04-30,862.0793650793652,,,Affordable,1
"Jonesboro, AR",AR,2026,4,2026-04-30,1315.3140025990904,,,Affordable,1
"Eureka, CA",CA,2026,4,2026-04-30,1470.831416777237,,,Affordable,1
"Pittsfield, MA",MA,2026,4,2026-04-30,1642.510101010101,,,Affordable,1
"Ogdensburg, NY",NY,2026,4,2026-04-30,1213.1666666666667,,,Affordable,1
"Russellville, AR",AR,2026,4,2026-04-30,897.4074074074074,,,Affordable,1
"Kokomo, IN",IN,2026,4,2026-04-30,1006.6394230769232,,,Affordable,1
"Manitowoc, WI",WI,2026,4,2026-04-30,986.6333333333332,,,Affordable,1
"Shawnee, OK",OK,2026,4,2026-04-30,1128.611111111111,,,Affordable,1
"Somerset, KY",KY,2026,4,2026-04-30,1162.5,,,Affordable,1
"Albemarle, NC",NC,2026,4,2026-04-30,1589.3222222222223,,,Affordable,1
"Macomb, IL",IL,2026,4,2026-04-30,803.3333333333333,,,Affordable,1
"Rockport, TX",TX,2026,4,2026-04-30,1296.9444444444443,,,Affordable,1
"Mount Vernon, WA",WA,2026,4,2026-04-30,2134.713900134953,,,Affordable,1
"Farmington, NM",NM,2026,4,2026-04-30,1361.9444444444443,,,Affordable,1
"Stillwater, OK",OK,2026,4,2026-04-30,1437.4844093104964,,,Affordable,1
"Hobbs, NM",NM,2026,4,2026-04-30,1392.4444444444443,,,Affordable,1
"Morehead City, NC",NC,2026,4,2026-04-30,1888.753246753247,,,Affordable,1
"Starkville, MS",MS,2026,4,2026-04-30,1634.1304347826087,,,Affordable,1
"Crossville, TN",TN,2026,4,2026-04-30,1685.75,,,Affordable,1
"Butte, MT",MT,2026,4,2026-04-30,1348.75,,,Affordable,1
"Connersville, IN",IN,2026,4,2026-04-30,729.75,,,Affordable,1
"Sterling, CO",CO,2026,4,2026-04-30,1190.2777777777776,,,Affordable,1
"Maryville, MO",MO,2026,4,2026-04-30,840.0,,,Affordable,1
"Pierre, SD",SD,2026,4,2026-04-30,1391.0833333333337,,,Affordable,1
"North Port, FL",FL,2026,4,2026-04-30,2131.121804115588,,,Affordable,1
"Akron, OH",OH,2026,4,2026-04-30,1260.0607864357864,,,Affordable,1
"Philadelphia, PA",PA,2026,4,2026-04-30,1900.5700173042496,,,Affordable,1
"San Diego, CA",CA,2026,4,2026-04-30,2913.911495889711,,,Affordable,1
"Albany, NY",NY,2026,4,2026-04-30,1671.9434560100506,,,Affordable,1
"Oxnard, CA",CA,2026,4,2026-04-30,2985.8576289740427,,,Affordable,1
"Augusta, GA",GA,2026,4,2026-04-30,1454.609168167263,,,Affordable,1
"Springfield, MO",MO,2026,4,2026-04-30,1249.5113017653855,,,Affordable,1
"Lake Charles, LA",LA,2026,4,2026-04-30,1162.6434782608696,,,Affordable,1
"Las Cruces, NM",NM,2026,4,2026-04-30,1441.8447459086992,,,Affordable,1
"Grand Junction, CO",CO,2026,4,2026-04-30,1763.496214006667,,,Affordable,1
"Alexandria, LA",LA,2026,4,2026-04-30,1105.225925925926,,,Affordable,1
"Brainerd, MN",MN,2026,4,2026-04-30,1130.9444444444443,,,Affordable,1
"Seneca, SC",SC,2026,4,2026-04-30,1503.6455026455026,,,Affordable,1
"Auburn, NY",NY,2026,4,2026-04-30,1227.5833333333333,,,Affordable,1
"Hays, KS",KS,2026,4,2026-04-30,914.7222222222222,,,Affordable,1
"Cedar City, UT",UT,2026,4,2026-04-30,1486.1416666666669,,,Affordable,1
"Amsterdam, NY",NY,2026,4,2026-04-30,1331.25,,,Affordable,1
"Austin, MN",MN,2026,4,2026-04-30,997.0476190476188,,,Affordable,1
"Taos, NM",NM,2026,4,2026-04-30,2225.0,,,Affordable,1
"Crescent City, CA",CA,2026,4,2026-04-30,1822.5,,,Affordable,1
"The Dalles, OR",OR,2026,4,2026-04-30,1682.5,,,Affordable,1
"Beatrice, NE",NE,2026,4,2026-04-30,1091.25,,,Affordable,1
"Lancaster, PA",PA,2026,4,2026-04-30,1523.2168614397851,,,Affordable,1
"Merced, CA",CA,2026,4,2026-04-30,1924.088725490196,,,Affordable,1
"Cedar Rapids, IA",IA,2026,4,2026-04-30,1209.1566951566954,,,Affordable,1
"Binghamton, NY",NY,2026,4,2026-04-30,1291.3116883116882,,,Affordable,1
"Janesville, WI",WI,2026,4,2026-04-30,1214.900894062078,,,Affordable,1
"Owensboro, KY",KY,2026,4,2026-04-30,1159.4642857142856,,,Affordable,1
"Roseburg, OR",OR,2026,4,2026-04-30,1264.4747474747471,,,Affordable,1
"Mankato, MN",MN,2026,4,2026-04-30,1319.0277777777776,,,Affordable,1
"Pocatello, ID",ID,2026,4,2026-04-30,1122.379276637341,,,Affordable,1
"Great Falls, MT",MT,2026,4,2026-04-30,1325.4454191033135,,,Affordable,1
"Lake City, FL",FL,2026,4,2026-04-30,1525.892857142857,,,Affordable,1
"Marion, OH",OH,2026,4,2026-04-30,1217.7666666666669,,,Affordable,1
"Hutchinson, KS",KS,2026,4,2026-04-30,794.1481481481482,,,Affordable,1
"Pullman, WA",WA,2026,4,2026-04-30,1293.097821718511,,,Affordable,1
"Houghton, MI",MI,2026,4,2026-04-30,1666.111111111111,,,Affordable,1
"Alexandria, MN",MN,2026,4,2026-04-30,1248.3333333333333,,,Affordable,1
"Emporia, KS",KS,2026,4,2026-04-30,807.7777777777778,,,Affordable,1
"Ogden, UT",UT,2026,4,2026-04-30,1612.9275681757515,,,Affordable,1
"Logan, UT",UT,2026,4,2026-04-30,1457.531054131054,,,Affordable,1
"Cheyenne, WY",WY,2026,4,2026-04-30,1459.2900042900044,,,Affordable,1
"Lawrenceburg, TN",TN,2026,4,2026-04-30,1210.0,,,Affordable,1
"Fort Polk South, LA",LA,2026,4,2026-04-30,1272.5,,,Affordable,1
"Corsicana, TX",TX,2026,4,2026-04-30,1249.8333333333333,,,Affordable,1
"Payson, AZ",AZ,2026,4,2026-04-30,1932.5,,,Affordable,1
"Durango, CO",CO,2026,4,2026-04-30,2034.4286713286715,,,Affordable,1
"Key West, FL",FL,2026,4,2026-04-30,3383.466787439613,,,Affordable,1
"Indiana, PA",PA,2026,4,2026-04-30,947.5,,,Affordable,1
"Hermiston, OR",OR,2026,4,2026-04-30,1444.920634920635,,,Affordable,1
"Moses Lake, WA",WA,2026,4,2026-04-30,1488.378260869565,,,Affordable,1
"Elizabethtown, KY",KY,2026,4,2026-04-30,1270.4313131313131,,,Affordable,1
"Chambersburg, PA",PA,2026,4,2026-04-30,1251.6656611362496,,,Affordable,1
"Burlington, NC",NC,2026,4,2026-04-30,1410.4190837178642,,,Affordable,1
"Muskegon, MI",MI,2026,4,2026-04-30,1143.070707070707,,,Affordable,1
"Gainesville, GA",GA,2026,4,2026-04-30,1734.0884636607875,,,Affordable,1
"Longview, TX",TX,2026,4,2026-04-30,1217.0189374895256,,,Affordable,1
"Hagerstown, MD",MD,2026,4,2026-04-30,1607.1361845551228,,,Affordable,1
"Huntington, WV",OH,2026,4,2026-04-30,1041.6643427741467,,,Affordable,1
"Fayetteville, AR",AR,2026,4,2026-04-30,1596.2676349650426,,,Affordable,1
"Tulsa, OK",OK,2026,4,2026-04-30,1342.2800557388605,,,Affordable,1
"Milwaukee, WI",WI,2026,4,2026-04-30,1539.8398054320269,,,Affordable,1
"Baltimore, MD",MD,2026,4,2026-04-30,1893.9866867051976,,,Affordable,1
"Houston, TX",TX,2026,4,2026-04-30,1619.2174033384424,,,Affordable,1
"Cookeville, TN",TN,2026,4,2026-04-30,1538.690476190476,,,Affordable,1
"Johnson City, TN",TN,2026,4,2026-04-30,1489.1604278074865,,,Affordable,1
"Vernal, UT",UT,2026,4,2026-04-30,1539.4444444444443,,,Affordable,1
"Muscatine, IA",IA,2026,4,2026-04-30,766.4444444444445,,,Affordable,1
"Ruston, LA",LA,2026,4,2026-04-30,1252.315705128205,,,Affordable,1
"Oil City, PA",PA,2026,4,2026-04-30,872.5,,,Affordable,1
"Fort Leonard Wood, MO",MO,2026,4,2026-04-30,1085.1954887218046,,,Affordable,1
"Boone, NC",NC,2026,4,2026-04-30,1790.6349206349207,,,Affordable,1
"Weatherford, OK",OK,2026,4,2026-04-30,1056.25,,,Affordable,1
"Nacogdoches, TX",TX,2026,4,2026-04-30,1151.521164021164,,,Affordable,1
"DuBois, PA",PA,2026,4,2026-04-30,921.6666666666666,,,Affordable,1
"Hinesville, GA",GA,2026,4,2026-04-30,1719.678994197292,,,Affordable,1
"Sunbury, PA",PA,2026,4,2026-04-30,1042.4166666666667,,,Affordable,1
"Ithaca, NY",NY,2026,4,2026-04-30,1901.8019536019535,,,Affordable,1
"Columbus, OH",OH,2026,4,2026-04-30,1515.5734342658832,,,Affordable,1
"Colorado Springs, CO",CO,2026,4,2026-04-30,1752.1112883718586,,,Affordable,1
"Durham, NC",NC,2026,4,2026-04-30,1707.222667757001,,,Affordable,1
"Jackson, MS",MS,2026,4,2026-04-30,1444.4606694308347,,,Affordable,1
"Lansing, MI",MI,2026,4,2026-04-30,1257.5327646792437,,,Affordable,1
